,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist,cluster
4491,unwritten,Natasha Bedingfield,4yMoRDq0mtu2QfTiAsOaP5,0.752,0.794,7,-5.74,0,0.0589,0.004079999999999999,0.0,0.0513,0.758,99.96600000000001,255000,Unwritten - Natasha Bedingfield,4
4492,the way you take time,Joe Buck,2kFwiAtvJ9VT1c8PAoBkJj,0.637,0.608,7,-7.665,1,0.0331,0.18,0.0,0.223,0.391,103.05,151301,The Way You Take Time - Joe Buck,1
4493,golden,Harry Styles,45S5WTQEGOB1VHr1Q4FuPl,0.44799999999999995,0.838,4,-5.257000000000001,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,Golden - Harry Styles,5
4494,no lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.11699999999999999,0.0466,0.0,0.20600000000000002,0.46299999999999997,102.04,221176,No Lie - Sean Paul,1
4495,often,The Weeknd,4PhsKqMdgMEUSstTDAmMpg,0.5720000000000001,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040,Often - The Weeknd,5
4496,flashdance...what a feeling - radio edit,Irene Cara,3cbV252akVZInSvJk7jAYX,0.5720000000000001,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.39899999999999997,122.491,237053,Flashdance...What a Feeling - Radio Edit - Irene Cara,4
4497,get out my head,Shane Codd,055Mme9ReKK99jRFA5UJ55,0.693,0.9129999999999999,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.98899999999999,204933,Get Out My Head - Shane Codd,1
4498,don't be so hard on yourself,Jess Glynne,1KtVVUM6OkpyOsbVfbMybX,0.5710000000000001,0.815,6,-3.267,1,0.0321,0.0608,0.0,0.163,0.664,120.008,211460,Don't Be so Hard on Yourself - Jess Glynne,1
4499,hallucinate,Dua Lipa,2MUKw7zEirXqdZZ3xC4hOf,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,208505,Hallucinate - Dua Lipa,4
4500,rehab,Amy Winehouse,1L5tZi0izXsi5Kk5OJf4W0,0.434,0.872,0,-2.9739999999999998,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,213760,Rehab - Amy Winehouse,1
4501,life is a highway,Rascal Flatts,02SjT88MukDOa9KuuRuODY,0.561,0.9359999999999999,5,-5.409,1,0.0613,0.00185,0.0,0.102,0.594,103.055,276773,Life is a Highway - Rascal Flatts,1
4502,last first kiss,One Direction,4RpsltwxERLiq6AXU39Dhx,0.531,0.8109999999999999,4,-2.556,1,0.0426,0.0563,0.0,0.272,0.484,82.14,203347,Last First Kiss - One Direction,1
4503,twist and shout - remastered 2009,The Beatles,5ZBeML7Lf3FMEVviTyvi8l,0.48200000000000004,0.8490000000000001,2,-9.198,1,0.0452,0.6409999999999999,7.74e-06,0.0414,0.937,124.631,155227,Twist And Shout - Remastered 2009 - The Beatles,1
4504,why tell me why,Anita Meyer,06c2L1gFGjdtqIDZ9lleH5,0.649,0.77,1,-5.779,0,0.0591,0.23399999999999999,0.0,0.5870000000000001,0.382,112.344,213773,Why Tell Me Why - Anita Meyer,0
4505,you are not alone,Krezip,0LLc1wJdpQMpgMKCF8y2TF,0.309,0.29600000000000004,8,-9.237,1,0.0343,0.7659999999999999,0.0,0.113,0.308,185.56099999999998,208732,You Are Not Alone - Krezip,2
4506,friday (feat. mufasa & hypeman) - dopamine re-edit,Riton,4cG7HUWYHBV6R6tHn1gxrl,0.8240000000000001,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.8009999999999999,122.98,169153,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit - Riton,1
4507,remember that night?,Sara Kays,1nYzjrdVQ8RpF93M0jPFW7,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.5539999999999999,123.978,227186,Remember That Night? - Sara Kays,4
4508,lasting lover,Sigala,0DmAvNCAK08oCi7miSZUIY,0.6759999999999999,0.7859999999999999,1,-4.529,1,0.0478,0.19699999999999998,0.0,0.0943,0.483,125.98299999999999,218359,Lasting Lover - Sigala,1
4509,get up i feel like being a sex machine - pt. 1 / single version,James Brown,6Bne501HS96nEeNq8Gn87R,0.841,0.655,8,-8.15,1,0.239,0.20800000000000002,3.05e-06,0.29100000000000004,0.865,108.44200000000001,170507,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version - James Brown,3
4510,motive (with doja cat),Ariana Grande,5VipERQ1ofCowecoFg2MVU,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.6609999999999999,116.965,167990,motive (with Doja Cat) - Ariana Grande,4
4511,over and over again,Nathan Sykes,2wl3uqueM4IEY86fWq0iTh,0.46299999999999997,0.245,8,-9.437999999999999,1,0.0387,0.9570000000000001,0.0,0.08900000000000001,0.395,129.415,246893,Over And Over Again - Nathan Sykes,2
4512,we're good,Dua Lipa,1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,We're Good - Dua Lipa,1
4513,electricity (with dua lipa),Silk City,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.33799999999999997,0.505,118.15899999999999,238173,Electricity (with Dua Lipa) - Silk City,1
4514,sweater weather,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.10099999999999999,0.39799999999999996,124.053,240400,Sweater Weather - The Neighbourhood,5
4515,bang my head (feat. sia & fetty wap),David Guetta,53Y0kdCa1CZ9gRqEuknfwy,0.599,0.8690000000000001,0,-3.697,1,0.0789,0.0525,0.00719,0.10300000000000001,0.593,108.061,193333,Bang My Head (feat. Sia & Fetty Wap) - David Guetta,1
4516,walking on sunshine,Katrina & The Waves,05wIrZSwuaVWhcv5FfqeH0,0.596,0.8690000000000001,10,-11.97,1,0.037000000000000005,0.0116,0.17300000000000001,0.0678,0.9440000000000001,109.902,238733,Walking On Sunshine - Katrina & The Waves,1
4517,it's not unusual,Tom Jones,3TlIt0ReIxPsVZcOEivT5U,0.47600000000000003,0.722,0,-10.017000000000001,1,0.0646,0.598,0.0,0.184,0.909,92.96600000000001,119800,It's Not Unusual - Tom Jones,1
4518,man! i feel like a woman!,Shania Twain,6sxptembJVty4sNtcPMAVz,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,Man! I Feel Like A Woman! - Shania Twain,1
4519,fuck you,Lily Allen,6ylAVPbjRQoNY0khgh63Jf,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893,Fuck You - Lily Allen,4
4520,hold on,Justin Bieber,4u4NyuceXP7Uzh7XFJKCr1,0.6579999999999999,0.634,1,-5.797000000000001,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813,Hold On - Justin Bieber,4
4521,if you could see me now,The Script,6EzSy7WxNCazx3csu7lxdV,0.602,0.758,0,-6.864,1,0.0399,0.00569,0.0,0.145,0.368,100.01700000000001,219547,If You Could See Me Now - The Script,1
4522,"relax, take it easy",MIKA,0KM2y796j63t5RHhvRUxld,0.6940000000000001,0.6940000000000001,6,-8.21,0,0.0328,0.057999999999999996,0.0126,0.129,0.608,121.876,270000,"Relax, Take It Easy - MIKA",4
4523,popular song,MIKA,0xFomAiFsu5qCnLM0hu0UR,0.644,0.84,8,-4.808,1,0.0418,0.162,0.0,0.0599,0.841,99.036,200613,Popular Song - MIKA,1
4524,your love (9pm),ATB,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.11199999999999999,0.19399999999999998,6.28e-06,0.115,0.517,125.993,150053,Your Love (9PM) - ATB,1
4525,ode to the bouncer,Studio Killers,4ZMrs7Zg8PJfAQjxFzzKPq,0.638,0.973,11,-3.345,1,0.0529,0.0468,0.000303,0.0708,0.8640000000000001,122.99799999999999,207162,Ode to the Bouncer - Studio Killers,1
4526,call on me - radio edit,Eric Prydz,54gZfN0pyw54mguT2g45Gz,0.603,0.8220000000000001,10,-6.582000000000001,1,0.386,0.00281,0.000736,0.831,0.452,126.30799999999999,171360,Call On Me - Radio Edit - Eric Prydz,0
4527,walking on a dream,Empire of the Sun,02auPKvgJKvWe9LmNwPLLl,0.858,0.614,5,-8.175,0,0.0474,0.275,0.0,0.0632,0.732,126.96600000000001,197400,Walking On A Dream - Empire of the Sun,4
4528,a night like this,Caro Emerald,3q5B9rKlkFAZA5ZxIlmfwT,0.8590000000000001,0.66,1,-7.6370000000000005,1,0.0425,0.456,0.0,0.10099999999999999,0.96,122.97200000000001,228520,A Night Like This - Caro Emerald,1
4529,get the party started - radio mix,P!nk,2nBcR77K8NQTYWs9IXmVI4,0.7759999999999999,0.852,11,-6.662000000000001,0,0.0418,0.0011300000000000001,0.0,0.146,0.9690000000000001,128.94,194493,Get The Party Started - Radio Mix - P!nk,4
4530,dance with somebody - radio version,Mando Diao,5JtvWVc4sG9EDVRiDFzkNT,0.5329999999999999,0.805,9,-7.987,1,0.0649,0.000455,1.0300000000000001e-05,0.141,0.61,150.102,242213,Dance With Somebody - Radio Version - Mando Diao,5
4531,my head & my heart,Ava Max,1KixkQVDUHggZMU9dUobgm,0.614,0.934,9,-3.7089999999999996,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760,My Head & My Heart - Ava Max,4
4532,in and out of love,Armin van Buuren,4mFQNiKZBkxsDosJk1tyqJ,0.526,0.705,5,-6.777,0,0.0301,0.067,6.4e-05,0.125,0.413,134.947,181680,In And Out Of Love - Armin van Buuren,4
4533,hotel room service,Pitbull,052LOOfWc3CrL6dlJLQYkJ,0.8,0.63,1,-7.982,1,0.19399999999999998,0.0146,3.58e-06,0.0604,0.892,126.02799999999999,237747,Hotel Room Service - Pitbull,1
4534,wonder woman,Leaf,0AbDTI17lL1WnWpHKmdQrc,0.68,0.784,9,-5.385,1,0.0282,0.23199999999999998,1.4000000000000001e-05,0.0538,0.7070000000000001,90.962,218320,Wonder Woman - Leaf,1
4535,happiness,Alexis Jordan,2zX22RoaGg8KGuNCzSBwBP,0.718,0.768,8,-7.041,1,0.115,0.115,0.0,0.565,0.483,127.949,242509,Happiness - Alexis Jordan,0
4536,hypnotized,Purple Disco Machine,0vWUhCPxpJOJR5urYbZypB,0.69,0.813,11,-5.084,0,0.0997,0.0968,0.000324,0.109,0.7040000000000001,108.07799999999999,195658,Hypnotized - Purple Disco Machine,4
4537,bailando - spanish version,Enrique Iglesias,5M830cD7MNeiiwIGHzH9TV,0.718,0.792,7,-3.5189999999999997,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,243387,Bailando - Spanish Version - Enrique Iglesias,1
4538,peaches (feat. daniel caesar & giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.11900000000000001,0.321,0.0,0.42,0.46399999999999997,90.03,198082,Peaches (feat. Daniel Caesar & Giveon) - Justin Bieber,1
4539,youth (feat. khalid),Shawn Mendes,1h0yImRPIVAjhhHeNVlTuC,0.534,0.596,6,-6.653,0,0.11699999999999999,0.56,0.0,0.133,0.324,100.12100000000001,190867,Youth (feat. Khalid) - Shawn Mendes,4
4540,as i am (feat. khalid),Justin Bieber,6F2r4HgpJnvKDmkN6JEN6J,0.595,0.5429999999999999,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,174406,As I Am (feat. Khalid) - Justin Bieber,2
4541,holy (feat. chance the rapper),Justin Bieber,6Xgq7MvZiet0hVi3KaDSgJ,0.67,0.693,6,-8.34,1,0.35,0.2,0.0,0.0909,0.38799999999999996,87.01700000000001,212093,Holy (feat. Chance The Rapper) - Justin Bieber,3
4542,ghost,Justin Bieber,6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,1,0.0478,0.185,2.9100000000000003e-05,0.415,0.441,153.96,153190,Ghost - Justin Bieber,5
4543,anyone,Justin Bieber,2WnAKZefdRHxtBEkRjFOHC,0.685,0.521,2,-8.285,1,0.0345,0.185,3.59e-06,0.111,0.578,115.885,190779,Anyone - Justin Bieber,1
4544,don't worry (with ray dalton) - radio edit,Madcon,63CSozvYUEudPp12679UVF,0.8109999999999999,0.6990000000000001,7,-5.211,1,0.114,0.0726,1.38e-06,0.14800000000000002,0.733,122.98700000000001,214789,Don't Worry (with Ray Dalton) - Radio Edit - Madcon,1
4545,floating through space,Sia,0XwSUpdrF7nR7hVxbDs7mb,0.575,0.8440000000000001,6,-4.89,0,0.07200000000000001,0.00172,0.0,0.114,0.27699999999999997,104.914,177801,Floating Through Space - Sia,4
4546,the way i are,Timbaland,2bLqfJjuC5syrsgDsZfGmn,0.731,0.807,3,-6.492000000000001,0,0.1,0.18100000000000002,0.7509999999999999,0.319,0.765,114.759,179120,The Way I Are - Timbaland,6
4547,ten feet tall,AFROJACK,2ldAdghnrO34HPcZ0IWfTu,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.14400000000000002,0.34600000000000003,127.04899999999999,229149,Ten Feet Tall - AFROJACK,5
4548,heroes,Måns Zelmerlöw,4ciaNqHWA2IzHphZaVRzHI,0.484,0.7909999999999999,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,190613,Heroes - Måns Zelmerlöw,5
4549,hero,AFROJACK,29p6UW08MXzwj9thWBW3uF,0.713,0.772,2,-5.032,1,0.0313,0.157,0.0,0.153,0.523,125.001,171840,Hero - AFROJACK,1
4550,bed,Joel Corry,0siYMEsGrzzzlWLXK5zJfS,0.6709999999999999,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.33299999999999996,0.618,123.98899999999999,178088,BED - Joel Corry,1
4551,coming home,Diddy - Dirty Money,6Iocm6VMu6bVNYwiDoyQFW,0.392,0.8390000000000001,7,-1.921,1,0.193,0.158,0.0,0.3,0.23199999999999998,168.00099999999998,238693,Coming Home - Diddy - Dirty Money,5
4552,alors on danse - radio edit,Stromae,2GYHyAoLWpkxLVa4oYTVko,0.7909999999999999,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.7140000000000001,119.95100000000001,206067,Alors on danse - Radio Edit - Stromae,4
4553,stay (with justin bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.10300000000000001,0.478,169.928,141806,STAY (with Justin Bieber) - The Kid LAROI,5
4554,love again,Dua Lipa,4rPkN1FMzQyFNP9cLUGIIB,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.8499999999999998e-05,0.1,0.46799999999999997,115.98200000000001,258004,Love Again - Dua Lipa,4
4555,one less lonely girl,Justin Bieber,69ghzc538EQSVon2Gm3wrr,0.58,0.75,4,-4.421,1,0.19399999999999998,0.159,0.0,0.27399999999999997,0.728,86.93799999999999,229107,One Less Lonely Girl - Justin Bieber,1
4556,last train home,John Mayer,0tgBtQ0ISnMQOKorrN9HLX,0.591,0.831,4,-6.612,1,0.0355,0.235,0.0014199999999999998,0.0571,0.6779999999999999,93.007,187307,Last Train Home - John Mayer,1
4557,paper planes,Lucas & Steve,4mrAArfFEIqpH6myouJb03,0.643,0.762,7,-4.003,0,0.0373,0.0525,0.0,0.345,0.39899999999999997,125.947,186667,Paper Planes - Lucas & Steve,4
4558,dopamine (feat. eyelar),Purple Disco Machine,0KzCNeuMVGXbnMbjX6ilCU,0.6890000000000001,0.797,11,-5.604,0,0.128,0.0537,0.0,0.212,0.855,117.98200000000001,216092,Dopamine (feat. Eyelar) - Purple Disco Machine,4
4559,higher power,Coldplay,0939D7aT18uBDS2MTjWzct,0.507,0.828,10,-6.023,1,0.0449,0.007109999999999999,2.44e-05,0.261,0.489,178.032,211295,Higher Power - Coldplay,5
4560,talk about,Rain Radio,1olCzMxaeiQKNO64ssWVGr,0.8140000000000001,0.8740000000000001,6,-5.316,1,0.0425,0.00022200000000000003,0.522,0.276,0.434,123.992,161041,Talk About - Rain Radio,6
4561,this ain't a love song,Scouting For Girls,2tNE4DP5nL85XUJv1glO0a,0.45799999999999996,0.905,0,-4.157,1,0.0451,0.00043099999999999996,0.0,0.37799999999999995,0.5529999999999999,176.667,210680,This Ain't a Love Song - Scouting For Girls,5
4562,abcdefu,GAYLE,4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.36700000000000005,0.415,121.932,168602,abcdefu - GAYLE,1
4563,feel it still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,Feel It Still - Portugal. The Man,4
4564,do it to it,ACRAZE,20on25jryn53hWghthWWW3,0.8540000000000001,0.8059999999999999,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,Do It To It - ACRAZE,4
4565,candy shop,50 Cent,6pEROStfGkIV1sOAeWkUid,0.581,0.569,7,-7.978,1,0.43,0.0248,4.94e-05,0.373,0.726,97.927,208655,Candy Shop - 50 Cent,3
4566,the motto,Tiësto,18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.46399999999999997,117.95299999999999,164819,The Motto - Tiësto,4
4567,hey ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.9740000000000001,4,-2.261,0,0.0664,0.10300000000000001,0.000532,0.174,0.965,79.52600000000001,235213,Hey Ya! - Outkast,4
4568,everything has changed (feat. ed sheeran) (taylor’s version),Taylor Swift,7qEUFOVcxRI19tbT68JcYK,0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,245427,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version) - Taylor Swift,1
4569,as it was,Harry Styles,4LRPiXqCikLlN15c3yImP7,0.52,0.731,6,-5.337999999999999,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,As It Was - Harry Styles,4
4570,can we pretend (feat. cash cash),P!nk,68t9p1qXaslaaxk4xhTd4m,0.524,0.8059999999999999,1,-3.447,0,0.406,0.19699999999999998,0.0,0.10099999999999999,0.45,115.17200000000001,224360,Can We Pretend (feat. Cash Cash) - P!nk,3
4571,broken strings,James Morrison,6jBUP2KCe821yqf1hiBqPR,0.57,0.7170000000000001,1,-4.914,1,0.028999999999999998,0.00967,0.0,0.0833,0.321,111.91,250453,Broken Strings - James Morrison,5
4572,how to save a life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533,How to Save a Life - The Fray,1
4573,bubbly,Colbie Caillat,1lkvpmrCaXK8QtliFDcHBO,0.688,0.47700000000000004,9,-6.684,1,0.036000000000000004,0.594,0.0,0.115,0.257,127.866,196227,Bubbly - Colbie Caillat,2
4574,stay high - habits remix,Tove Lo,5JCi3pyggvk4B0yd0BK3ow,0.736,0.677,4,-7.0360000000000005,0,0.0352,0.00114,0.8440000000000001,0.0949,0.0747,121.01,258387,Stay High - Habits Remix - Tove Lo,6
4575,leave before you love me (with jonas brothers),Marshmello,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.0022600000000000003,4.41e-06,0.11800000000000001,0.637,119.976,154983,Leave Before You Love Me (with Jonas Brothers) - Marshmello,1
4576,when you're gone,Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.5770000000000001,147.148,172267,When You're Gone - Shawn Mendes,0
4577,pony,Ginuwine,6mz1fBdKATx6qP4oP1I65G,0.7490000000000001,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,Pony - Ginuwine,4
4578,cool kids,Echosmith,13P5rwmk2EsoFRIz9UCeh9,0.7190000000000001,0.6709999999999999,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.7859999999999999,130.02700000000002,237627,Cool Kids - Echosmith,1
4579,pocketful of sunshine,Natasha Bedingfield,1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.8960000000000004,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907,Pocketful of Sunshine - Natasha Bedingfield,4
4580,nervous (the ooh song) - mark mccabe remix,Gavin James,0L9lXMXddmoBbBUeF7A9An,0.43200000000000005,0.8740000000000001,7,-5.558,1,0.0462,0.0732,6.14e-06,0.371,0.374,103.85,195195,Nervous (The Ooh Song) - Mark McCabe Remix - Gavin James,5
4581,you give me something,James Morrison,6bFsQ6yOp3z5mGNkhWP0P1,0.5589999999999999,0.688,7,-6.496,1,0.114,0.21600000000000003,0.0,0.0855,0.578,79.753,213173,You Give Me Something - James Morrison,1
4582,lost without you (with dean lewis),Kygo,1eGW1YBT17a5G1hKPWrpW7,0.621,0.575,11,-6.242999999999999,1,0.0564,0.265,0.0,0.0932,0.34299999999999997,117.887,203610,Lost Without You (with Dean Lewis) - Kygo,1
4583,talk,Coldplay,4wzt5Rrk3W98pHXAqutuJw,0.415,0.5539999999999999,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,311292,Talk - Coldplay,5
4584,nothin' on you (feat. bruno mars),B.o.B,59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,Nothin' on You (feat. Bruno Mars) - B.o.B,1
4585,it's my life,No Doubt,1OutzYv6YiN93lrT3pJsWR,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.32799999999999996,0.7829999999999999,126.32600000000001,226053,It's My Life - No Doubt,4
4586,happier,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.23600000000000002,89.792,207520,Happier - Ed Sheeran,2
4587,i'm good (blue),David Guetta,4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.0038299999999999996,7.07e-06,0.371,0.304,128.04,175238,I'm Good (Blue) - David Guetta,4
4588,anti-hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571000000000001,1,0.0519,0.13,1.8000000000000001e-06,0.142,0.5329999999999999,97.008,200690,Anti-Hero - Taylor Swift,1
4589,unholy (feat. kim petras),Sam Smith,3nqQXoyQOWXiESFLlDF1hG,0.7140000000000001,0.47200000000000003,2,-7.375,1,0.0864,0.013000000000000001,4.51e-06,0.266,0.23800000000000002,131.121,156943,Unholy (feat. Kim Petras) - Sam Smith,1
4590,i love it (feat. charli xcx),Icona Pop,2U8NXPTXZWG2O0ye2sYRiH,0.711,0.9059999999999999,8,-2.6710000000000003,1,0.0284,0.00952,1.64e-05,0.153,0.8240000000000001,125.916,157153,I Love It (feat. Charli XCX) - Icona Pop,1
4591,ms. jackson,Outkast,0I3q5fE6wg7LIfHGngUTnV,0.843,0.8059999999999999,4,-5.946000000000001,0,0.26899999999999996,0.14300000000000002,0.0,0.0771,0.613,94.948,270507,Ms. Jackson - Outkast,3
4592,love me like you do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,5,-6.632999999999999,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,Love Me Like You Do - Ellie Goulding,4
4593,run,Becky Hill,6oYXbji1rn7U6bFuNYekpQ,0.601,0.879,2,-2.673,0,0.0353,0.0313,0.0,0.0793,0.589,124.01299999999999,188732,Run - Becky Hill,4
4594,whiskey glasses,Morgan Wallen,6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.7070000000000001,149.959,234347,Whiskey Glasses - Morgan Wallen,1
4595,man! i feel like a woman!,Shania Twain,6sxptembJVty4sNtcPMAVz,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,Man! I Feel Like A Woman! - Shania Twain,1
4596,check yes or no,George Strait,6iy4PoAuZBMvtrlDX4VxC7,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.48200000000001,200667,Check Yes Or No - George Strait,1
4597,9 to 5,Dolly Parton,4w3tQBXhn5345eUXDGBWZG,0.5539999999999999,0.7829999999999999,6,-5.852,1,0.0457,0.41600000000000004,1.54e-06,0.631,0.813,105.39,162467,9 to 5 - Dolly Parton,0
4598,the gambler,Kenny Rogers,5KqldkCunQ2rWxruMEtGh0,0.6709999999999999,0.501,4,-13.119000000000002,1,0.0594,0.342,0.0,0.19399999999999998,0.86,87.04,214880,The Gambler - Kenny Rogers,1
4599,hurricane,Luke Combs,6xHI9KjUjYT0FPtGO8Mxa1,0.46399999999999997,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,Hurricane - Luke Combs,1
4600,die a happy man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.11599999999999999,0.4,166.05200000000002,227427,Die A Happy Man - Thomas Rhett,2
4601,i hope,Gabby Barrett,23T0OX7QOiIUFShSzbJ5Uo,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,I Hope - Gabby Barrett,1
4602,you're still the one,Shania Twain,1wb4P4F0sxAQ2KXrRvsx6n,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,212200,You're Still The One - Shania Twain,1
4603,jolene,Dolly Parton,2SpEHTbUuebeLkgs9QB7Ue,0.674,0.537,1,-10.970999999999998,0,0.0363,0.5660000000000001,0.0,0.131,0.809,110.57799999999999,161533,Jolene - Dolly Parton,4
4604,mammas don't let your babies grow up to be cowboys,Waylon Jennings,7nVQ8mo77KaUvhUQzh4vMy,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.71099999999998,152867,Mammas Don't Let Your Babies Grow up to Be Cowboys - Waylon Jennings,2
4605,why not me,The Judds,6BkK5Dsu1kTne7Cn6EyYex,0.732,0.667,10,-9.277999999999999,1,0.0278,0.502,4.07e-06,0.0524,0.727,125.6,211267,Why Not Me - The Judds,1
4606,chattahoochee,Alan Jackson,59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0,-9.665,1,0.0379,0.36200000000000004,0.0,0.16,0.8190000000000001,174.533,148160,Chattahoochee - Alan Jackson,1
4607,need you now,Lady A,11EX5yhxr9Ihl3IN1asrfK,0.5870000000000001,0.622,4,-5.535,1,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943,277573,Need You Now - Lady A,5
4608,when you say nothing at all,Keith Whitley,2lCGAGpqgQIolNfpnycIZk,0.6729999999999999,0.34600000000000003,3,-12.802999999999999,1,0.0245,0.721,4.48e-06,0.0475,0.396,80.012,222493,When You Say Nothing at All - Keith Whitley,2
4609,she's in love with the boy - single version,Trisha Yearwood,2ulBBx6YQ3qY3ci34RadtN,0.7829999999999999,0.698,3,-8.267999999999999,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.99600000000001,248200,She's In Love With The Boy - Single Version - Trisha Yearwood,1
4610,i fall to pieces - single version,Patsy Cline,6zFsz86nAj5gcvzyVqNL3k,0.54,0.0568,10,-20.508000000000003,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,171333,I Fall To Pieces - Single Version - Patsy Cline,2
4611,american kids,Kenny Chesney,1dgWTMoHwTUnQhOQ8SR5fV,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.8490000000000001,85.022,182960,American Kids - Kenny Chesney,1
